PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Age_is_missing,RoomService_is_missing,FoodCourt_is_missing,ShoppingMall_is_missing,Spa_is_missing,VRDeck_is_missing,HomePlanet_is_missing,CryoSleep_is_missing,Cabin_is_missing,Destination_is_missing,VIP_is_missing,Name_is_missing
363001,1,1,4200,2,61.0,1,0.0,1.0,276.0,410.0,54.0,2120,False,False,False,False,False,False,False,False,False,False,False,False,False
363101,1,1,4201,3,19.0,1,0.0,0.0,0.0,484.0,344.0,1640,False,False,False,False,False,False,False,False,False,False,False,False,False
363401,1,1,1615,3,29.0,1,25.0,692.0,0.0,0.0,1.0,3544,True,False,False,False,False,False,False,False,False,False,False,False,False
363601,3,1,1074,3,37.0,1,1280.0,0.0,1.0,111.0,408.0,8366,False,False,False,False,False,False,False,False,False,False,False,False,False
363901,2,1,216,3,29.0,1,125.0,5151.0,9.0,1.0,1.0,5294,True,False,False,False,False,False,False,False,False,False,False,False,False
364001,1,1,1617,1,38.0,1,0.0,695.0,0.0,49.0,876.0,1035,False,False,False,False,False,False,False,False,False,False,False,False,False
364002,1,2,5941,3,41.0,1,0.0,0.0,0.0,0.0,0.0,7881,False,False,False,False,False,False,False,False,False,False,False,False,False
364101,1,2,5951,2,23.0,1,0.0,0.0,0.0,0.0,0.0,2808,True,False,False,False,False,False,False,False,False,False,False,False,False
364102,1,1,5951,3,48.0,1,0.0,0.0,1.0,0.0,0.0,4986,False,False,True,False,False,False,False,False,False,False,False,False,False
364103,1,1,0,3,0.0,1,0.0,0.0,0.0,0.0,0.0,5401,True,False,False,False,False,False,False,False,False,True,False,False,False
364201,1,1,4204,3,46.0,1,105.0,335.0,0.0,72.0,388.0,7860,False,False,False,False,False,False,False,False,False,False,False,False,False
364401,3,2,4101,3,36.0,1,0.0,0.0,0.0,0.0,0.0,1498,True,False,False,False,False,False,False,False,False,False,False,False,False
364501,3,2,1076,3,42.0,1,0.0,0.0,0.0,0.0,0.0,5389,True,False,False,False,False,False,False,False,False,False,False,False,False
364502,3,2,1076,3,27.0,1,0.0,0.0,0.0,0.0,0.0,7119,True,True,False,False,False,False,False,False,False,False,False,False,False
364503,3,2,1076,3,16.0,1,0.0,0.0,0.0,0.0,0.0,6045,True,False,False,False,False,False,False,False,False,False,False,False,False
364504,3,2,1076,3,43.0,1,0.0,0.0,0.0,0.0,0.0,7710,True,False,False,False,False,False,False,False,False,False,False,False,False
364505,3,2,1076,3,40.0,1,0.0,0.0,0.0,0.0,0.0,2309,True,False,False,False,True,False,True,False,False,False,False,False,False
364701,2,2,647,1,22.0,1,0.0,0.0,0.0,0.0,0.0,5639,True,False,False,False,False,False,False,False,False,False,False,False,False
364801,1,1,4103,2,39.0,1,0.0,0.0,0.0,1144.0,0.0,7478,False,False,False,False,False,False,False,False,False,False,False,False,False
365001,1,2,5953,3,37.0,1,0.0,0.0,0.0,0.0,0.0,2115,True,False,False,False,False,False,False,False,False,False,False,False,False
365201,1,2,5944,3,28.0,1,0.0,0.0,0.0,0.0,0.0,5001,False,False,False,False,False,False,False,False,False,False,False,False,False
365301,1,1,5946,3,29.0,1,97.0,0.0,444.0,366.0,0.0,352,False,False,False,False,False,False,False,False,False,False,False,False,False
365401,1,1,4105,1,14.0,1,1.0,0.0,827.0,0.0,3.0,5107,False,False,False,False,False,False,False,False,False,False,False,False,False
365402,1,1,4105,3,15.0,1,0.0,398.0,0.0,467.0,0.0,6985,False,False,False,False,False,False,False,False,False,False,False,False,False
365501,1,1,4108,3,17.0,1,0.0,432.0,0.0,3003.0,0.0,2151,False,False,False,False,False,False,False,False,False,False,False,False,False
365801,1,2,5948,3,4.0,1,0.0,0.0,0.0,0.0,0.0,4654,True,False,False,False,False,False,False,False,False,False,False,False,False
365802,1,1,1619,3,24.0,1,3.0,2053.0,335.0,0.0,4.0,8029,True,False,False,False,False,False,False,False,False,False,False,False,False
366001,1,1,5950,3,27.0,1,42.0,0.0,671.0,71.0,0.0,6593,False,True,False,False,False,False,False,False,False,False,False,False,False
366201,2,1,219,1,22.0,1,0.0,171.0,2233.0,1.0,800.0,5494,True,False,True,False,False,False,False,False,False,False,False,False,False
366202,2,2,219,1,38.0,1,0.0,0.0,0.0,0.0,0.0,1130,True,False,False,False,False,False,False,False,False,False,False,False,False
366401,3,2,4110,3,30.0,1,0.0,0.0,0.0,0.0,0.0,1872,True,False,False,True,False,False,False,False,False,False,False,False,False
366501,1,2,5952,1,29.0,1,0.0,0.0,0.0,0.0,0.0,6628,True,False,False,False,True,False,False,False,False,False,False,False,False
366701,2,2,61,1,26.0,1,0.0,0.0,0.0,0.0,0.0,5346,True,False,False,False,False,False,False,False,False,False,False,False,False
366801,2,2,632,1,41.0,1,0.0,0.0,0.0,0.0,0.0,1012,True,False,False,False,False,False,False,False,False,False,False,False,False
367101,1,1,1621,3,50.0,1,43.0,661.0,1.0,85.0,0.0,2169,False,False,False,False,False,False,False,False,False,False,False,False,False
367401,1,1,5960,1,34.0,1,232.0,457.0,1.0,218.0,0.0,2504,True,False,False,False,False,False,False,False,False,False,False,False,False
367701,1,1,4114,2,24.0,1,105.0,0.0,37.0,518.0,0.0,3388,False,False,False,False,False,False,False,False,False,False,False,False,False
367801,1,1,1623,3,24.0,1,0.0,0.0,788.0,0.0,3.0,623,True,False,False,False,False,False,False,False,False,False,False,False,False
367901,2,1,178,3,45.0,1,0.0,0.0,0.0,0.0,0.0,2312,False,False,False,False,False,False,False,False,False,False,False,False,False
368001,2,1,634,1,35.0,1,0.0,388.0,0.0,1792.0,2891.0,8195,False,False,False,False,False,False,False,False,False,False,False,False,False
368002,2,2,634,1,23.0,1,0.0,0.0,0.0,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True
368101,2,2,222,1,23.0,1,0.0,0.0,0.0,0.0,0.0,7507,True,False,False,False,False,False,False,False,False,False,False,False,False
368102,2,1,222,3,21.0,1,4.0,0.0,137.0,1640.0,455.0,3334,False,False,False,True,False,False,False,False,False,False,False,False,False
368201,3,2,4211,3,19.0,1,0.0,0.0,0.0,0.0,0.0,8169,True,False,False,False,False,False,False,False,False,False,False,False,False
368601,1,1,4116,3,24.0,1,25.0,284.0,0.0,330.0,64.0,5509,False,False,False,False,False,False,False,False,False,False,False,False,False
368801,3,1,4118,1,2.0,1,0.0,0.0,0.0,0.0,0.0,7499,True,False,False,False,False,False,False,False,False,False,False,False,False
368802,3,1,4118,3,0.0,1,0.0,0.0,0.0,0.0,0.0,6122,True,False,False,False,False,False,False,False,False,False,False,False,False
368803,3,2,4118,3,20.0,1,0.0,0.0,0.0,0.0,0.0,2372,True,False,False,False,False,False,False,False,False,False,False,False,False
369001,1,1,4213,3,35.0,1,0.0,30.0,357.0,435.0,0.0,4936,True,False,False,False,False,False,False,False,False,False,False,False,False
369101,3,1,4215,3,34.0,1,1404.0,0.0,4.0,359.0,0.0,4971,False,False,False,False,False,False,False,False,False,False,False,False,False
369201,1,1,5954,3,26.0,1,808.0,60.0,0.0,16.0,3.0,4653,False,False,False,False,False,False,False,False,False,False,False,False,False
369301,1,2,5964,3,26.0,1,0.0,0.0,0.0,0.0,0.0,8141,True,False,False,False,False,False,False,False,False,False,False,False,False
369901,2,2,637,1,32.0,1,0.0,0.0,0.0,0.0,0.0,3413,True,False,False,False,False,False,False,False,False,False,False,False,False
369902,2,1,637,1,25.0,0,0.0,17432.0,0.0,241.0,2102.0,3444,True,False,False,False,False,False,False,False,False,False,False,True,False
369903,2,2,637,1,30.0,1,0.0,0.0,0.0,0.0,0.0,2060,True,False,False,False,False,False,False,False,False,False,False,False,False
369904,2,1,637,3,57.0,1,0.0,3859.0,13.0,195.0,3874.0,901,False,False,False,False,False,False,False,False,False,False,False,False,False
370001,1,1,4219,3,23.0,1,58.0,396.0,15.0,0.0,180.0,1921,False,False,False,False,False,True,False,False,False,False,False,False,False
370201,3,2,1587,3,32.0,1,0.0,0.0,0.0,0.0,0.0,7817,False,False,False,False,False,False,False,False,False,False,False,False,False
370301,0,2,4221,3,27.0,1,0.0,0.0,0.0,0.0,0.0,6103,True,False,True,False,False,False,False,True,False,False,False,False,False
370302,3,1,4221,3,20.0,1,1377.0,267.0,36.0,0.0,0.0,7079,False,False,False,False,False,False,False,False,False,False,False,False,False
370401,1,1,4121,3,21.0,1,120.0,235.0,0.0,0.0,0.0,2259,False,False,False,False,False,True,False,False,False,False,False,False,False
370501,1,1,4223,3,19.0,1,238.0,1.0,28.0,207.0,119.0,5791,False,False,False,False,False,False,False,False,False,False,False,False,False
370601,3,1,4225,3,16.0,1,424.0,0.0,246.0,370.0,0.0,5977,False,False,False,False,False,False,False,False,False,False,False,False,False
370602,3,1,4225,3,18.0,1,131.0,0.0,980.0,1.0,0.0,3940,True,False,False,False,False,False,False,False,False,False,False,False,False
370701,1,1,5966,3,18.0,1,622.0,53.0,8.0,47.0,39.0,5375,False,False,False,False,False,False,False,False,False,False,False,False,False
370702,1,1,5966,0,22.0,1,0.0,0.0,889.0,0.0,0.0,8304,True,False,False,False,False,False,False,False,False,False,True,False,False
370801,1,2,5959,1,27.0,1,0.0,0.0,0.0,0.0,0.0,2152,True,True,False,False,False,False,False,False,False,False,False,False,False
371001,1,1,5961,1,35.0,1,432.0,0.0,377.0,0.0,0.0,1370,False,False,False,False,False,False,False,False,False,False,False,False,False
371002,1,1,5961,3,8.0,1,0.0,0.0,0.0,0.0,0.0,2164,False,False,False,False,False,False,False,False,False,False,False,False,False
371003,1,2,5961,1,5.0,1,0.0,0.0,0.0,0.0,0.0,6718,False,False,False,False,False,False,False,False,False,False,False,False,False
371101,3,2,4123,3,40.0,1,0.0,0.0,0.0,0.0,0.0,1981,True,False,False,False,False,False,False,False,False,False,False,False,False
371102,3,1,4123,3,31.0,1,3471.0,0.0,232.0,0.0,0.0,6334,False,False,False,False,False,False,False,False,False,False,False,False,False
371103,3,2,4123,3,9.0,1,0.0,0.0,0.0,0.0,0.0,5991,True,False,False,False,False,False,False,False,False,False,False,False,False
371301,2,2,649,3,56.0,1,0.0,0.0,0.0,0.0,0.0,402,True,False,False,False,False,False,False,False,False,False,False,False,False
371302,2,2,649,1,39.0,1,0.0,0.0,0.0,0.0,0.0,8468,True,False,False,False,False,False,False,False,False,False,False,False,False
371303,2,2,649,3,18.0,1,0.0,0.0,0.0,0.0,0.0,3426,True,False,False,False,False,False,False,False,False,False,False,False,False
371401,3,0,4126,3,45.0,1,48.0,1652.0,761.0,138.0,0.0,309,False,False,False,False,False,False,False,False,True,False,False,False,False
371402,3,1,1061,2,33.0,1,33.0,397.0,354.0,0.0,0.0,1959,False,False,False,False,False,True,False,False,False,False,False,False,False
371501,1,2,5962,2,2.0,1,0.0,0.0,0.0,0.0,0.0,4210,False,False,True,False,False,False,False,False,False,False,False,False,False
371502,1,2,5962,3,1.0,1,0.0,0.0,0.0,0.0,0.0,7455,False,False,False,False,False,False,False,False,False,False,False,False,False
371503,1,1,5962,3,2.0,1,0.0,0.0,0.0,0.0,0.0,7972,True,False,False,False,False,False,False,False,False,False,False,False,False
371504,1,2,5962,3,16.0,1,0.0,0.0,0.0,0.0,0.0,3824,False,False,False,False,False,False,False,False,False,False,False,False,False
371601,1,1,5963,3,18.0,1,18.0,2.0,1769.0,1.0,2.0,3117,True,False,False,False,False,False,False,False,False,False,False,False,False
371901,3,1,0,3,28.0,2,1193.0,0.0,2509.0,0.0,0.0,7192,False,False,False,False,False,False,False,False,False,True,False,False,False
371902,3,2,4129,3,45.0,1,0.0,0.0,0.0,0.0,0.0,3409,True,False,False,False,False,False,False,False,False,False,False,False,False
372401,1,2,5971,3,24.0,1,0.0,0.0,0.0,0.0,0.0,8412,True,False,False,False,False,False,False,False,False,False,False,False,False
372601,1,2,5965,3,35.0,1,0.0,0.0,0.0,0.0,0.0,1332,True,False,False,False,False,True,False,False,False,False,False,False,False
372801,1,2,5975,2,16.0,1,0.0,0.0,0.0,0.0,0.0,2291,True,False,False,False,False,False,False,False,False,False,False,False,False
372901,1,2,5967,2,40.0,1,0.0,0.0,0.0,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True
373201,2,2,63,1,5.0,1,0.0,0.0,0.0,0.0,0.0,7063,True,False,True,False,False,False,False,False,False,False,False,False,False
373202,2,1,63,3,29.0,1,0.0,8444.0,0.0,2989.0,8735.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
373203,2,2,63,3,31.0,1,0.0,0.0,0.0,0.0,0.0,5161,True,False,False,False,False,False,False,False,False,False,False,False,False
373204,2,1,63,1,27.0,1,3340.0,588.0,0.0,173.0,71.0,2452,False,False,False,False,True,False,False,False,False,False,False,False,False
373301,2,1,1064,3,34.0,2,0.0,4.0,0.0,685.0,1779.0,2305,False,False,False,False,False,False,False,False,False,False,False,False,False
373401,1,2,5968,2,15.0,1,0.0,0.0,0.0,0.0,0.0,5671,True,False,False,False,False,False,False,False,False,False,False,False,False
373501,2,1,1066,3,43.0,1,2.0,3846.0,0.0,3.0,346.0,8439,True,False,False,False,False,False,False,False,False,False,False,False,False
373502,2,1,1066,1,30.0,1,0.0,787.0,116.0,1924.0,2.0,6999,False,False,False,False,False,False,False,False,False,False,False,False,False
373601,2,1,224,3,61.0,1,328.0,5193.0,0.0,20.0,533.0,3258,True,False,False,False,False,False,False,False,False,False,False,False,False
373701,1,1,5977,3,48.0,1,0.0,0.0,632.0,250.0,0.0,6758,False,False,False,False,False,False,False,False,False,False,False,False,False
373702,1,2,5977,1,17.0,1,0.0,0.0,0.0,0.0,0.0,2693,True,False,False,False,False,False,False,False,False,False,False,False,False
373901,1,1,5979,3,19.0,1,0.0,312.0,2.0,76.0,418.0,3098,False,False,False,False,False,False,False,False,False,False,False,False,False
374101,2,2,180,3,29.0,1,0.0,0.0,0.0,0.0,0.0,7433,True,False,False,False,False,False,False,False,False,False,False,False,False
374201,1,2,5969,1,2.0,1,0.0,0.0,0.0,0.0,0.0,5166,False,False,False,False,True,False,False,False,False,False,False,False,False
374202,1,2,5969,3,24.0,1,0.0,0.0,0.0,0.0,0.0,6169,True,False,False,False,False,False,False,False,False,False,False,False,False
374301,1,1,5981,3,19.0,1,0.0,827.0,5.0,55.0,0.0,5224,False,False,False,False,False,False,False,False,False,False,False,False,False
374401,3,1,1625,2,34.0,2,0.0,490.0,869.0,0.0,0.0,2227,True,False,False,False,False,False,False,False,False,False,False,False,False
374501,1,1,5970,3,19.0,1,0.0,2.0,14.0,755.0,0.0,2709,False,False,True,False,False,False,False,False,False,False,False,False,False
374701,2,1,182,3,39.0,1,0.0,2576.0,0.0,234.0,237.0,34,False,False,False,False,False,False,False,False,False,False,False,False,False
374702,2,2,182,3,26.0,1,0.0,0.0,0.0,0.0,0.0,4919,True,False,False,False,False,False,False,False,False,False,False,False,False
374703,2,0,182,3,53.0,1,0.0,3377.0,0.0,193.0,5563.0,2431,False,False,False,False,False,False,False,False,True,False,False,False,False
374704,2,2,182,1,18.0,1,0.0,0.0,0.0,0.0,0.0,7434,True,False,False,False,False,False,False,False,False,False,False,False,False
374801,3,2,4229,3,27.0,1,0.0,0.0,0.0,0.0,0.0,6348,True,True,False,False,False,False,False,False,False,False,False,False,False
374901,2,2,184,1,45.0,1,0.0,0.0,0.0,0.0,0.0,2774,True,False,False,False,False,False,False,False,False,False,False,False,False
374902,2,2,184,3,32.0,1,0.0,0.0,0.0,0.0,0.0,3350,True,False,False,False,False,False,False,False,False,False,False,False,False
375001,1,1,4231,3,18.0,1,64.0,0.0,3.0,3440.0,5.0,654,False,False,False,False,False,False,False,False,False,False,False,False,False
375002,1,1,5972,3,48.0,1,396.0,0.0,0.0,0.0,297.0,4887,False,False,False,False,True,False,False,False,False,False,False,False,False
375101,1,1,0,3,24.0,1,0.0,274.0,594.0,35.0,658.0,489,True,False,False,False,False,False,False,False,False,True,False,False,False
375201,2,1,1069,3,52.0,1,0.0,5.0,0.0,108.0,1788.0,7506,False,False,False,False,False,False,False,False,False,False,False,False,False
375301,1,1,4232,1,55.0,1,0.0,519.0,131.0,63.0,3.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
375401,1,2,5973,3,43.0,1,0.0,0.0,0.0,0.0,0.0,5853,True,False,False,False,False,False,True,False,False,False,False,False,False
375501,1,2,0,3,24.0,1,0.0,0.0,0.0,0.0,0.0,7275,False,False,False,False,False,False,False,False,False,True,False,False,False
375502,1,2,5974,2,8.0,1,0.0,0.0,0.0,0.0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True
375601,3,2,4133,3,18.0,1,0.0,0.0,0.0,0.0,0.0,1224,True,False,True,False,False,False,False,False,False,False,False,False,False
375701,1,2,5983,3,38.0,1,0.0,0.0,0.0,0.0,0.0,5082,True,False,False,False,False,False,False,False,False,False,False,False,False
375801,1,1,5985,3,18.0,1,381.0,4.0,0.0,0.0,368.0,3992,False,False,False,False,False,False,False,False,False,False,False,False,False
375802,1,2,5985,2,23.0,1,0.0,0.0,0.0,0.0,0.0,6083,True,False,False,False,False,False,False,False,False,False,False,False,False
375901,1,2,5987,3,26.0,1,0.0,0.0,0.0,0.0,0.0,2631,True,False,False,False,False,False,False,False,False,False,False,False,False
376001,1,2,5976,2,21.0,1,0.0,0.0,0.0,0.0,0.0,6170,True,False,False,False,False,False,False,False,False,False,False,False,False
376101,0,1,1589,1,45.0,1,824.0,2196.0,385.0,19.0,1113.0,6013,True,False,False,False,False,False,False,True,False,False,False,False,False
376501,3,2,4136,3,24.0,1,0.0,0.0,0.0,0.0,0.0,4223,True,False,False,False,False,True,False,False,False,False,False,False,False
376701,2,1,226,1,44.0,1,0.0,280.0,112.0,0.0,9244.0,6790,False,False,False,False,False,False,False,False,False,False,False,False,False
376801,1,1,4139,3,20.0,1,0.0,0.0,717.0,0.0,0.0,4444,True,False,False,False,False,False,False,False,False,False,False,False,False
376901,3,1,1629,3,47.0,1,1037.0,0.0,258.0,4.0,0.0,3586,False,False,False,False,False,False,False,False,False,False,False,False,False
377001,1,2,5978,3,16.0,1,0.0,0.0,0.0,0.0,0.0,2147,True,False,False,False,False,True,False,False,False,False,False,False,False
377101,2,1,186,3,28.0,1,80.0,828.0,0.0,4494.0,4269.0,5534,False,False,False,False,False,False,False,False,False,False,False,False,False
377201,1,1,5980,1,8.0,1,0.0,0.0,0.0,0.0,0.0,7482,True,False,False,False,False,False,False,False,False,False,False,False,False
377202,1,1,4233,3,20.0,1,0.0,0.0,422.0,0.0,0.0,7477,True,False,False,True,False,False,False,False,False,False,False,False,False
377301,1,1,4141,2,22.0,1,2.0,257.0,348.0,2.0,0.0,4104,True,False,False,False,False,False,False,False,False,False,False,False,False
377302,1,1,4141,3,42.0,1,55.0,0.0,1503.0,0.0,0.0,4418,True,False,False,False,False,False,False,False,False,False,False,False,False
377303,1,1,4141,2,23.0,1,0.0,552.0,44.0,0.0,661.0,8223,True,False,False,False,False,False,False,False,False,False,False,False,False
377401,1,1,4235,3,30.0,1,513.0,0.0,0.0,0.0,317.0,8166,False,False,False,False,False,False,False,False,False,False,False,False,False
377402,1,2,5982,3,18.0,1,0.0,0.0,0.0,0.0,0.0,5923,False,False,False,False,False,False,False,False,False,False,False,False,False
377403,1,1,4235,3,35.0,1,227.0,117.0,394.0,9.0,56.0,2381,False,False,False,False,False,False,False,False,False,False,False,False,False
377501,3,2,4143,3,42.0,1,0.0,0.0,0.0,0.0,0.0,1859,True,False,False,False,False,False,False,False,False,False,False,False,False
377502,3,2,4143,3,46.0,1,0.0,0.0,0.0,0.0,0.0,1873,True,False,False,False,False,False,True,False,False,False,False,False,False
377601,2,1,651,3,29.0,1,2.0,407.0,4509.0,1433.0,9.0,7101,True,False,False,False,False,False,False,False,False,False,False,False,False
377701,2,2,227,1,35.0,1,0.0,0.0,0.0,0.0,0.0,5298,True,False,False,False,False,False,False,False,False,False,False,False,False
377801,1,1,4144,3,48.0,1,0.0,21.0,0.0,0.0,786.0,3252,True,False,False,False,False,False,False,False,False,False,False,False,False
377901,1,1,4145,3,24.0,1,1.0,677.0,13.0,10.0,0.0,492,True,False,False,False,False,False,False,False,False,False,False,False,False
378101,2,1,65,3,38.0,1,821.0,960.0,0.0,27.0,321.0,6773,False,False,False,False,False,False,False,False,False,False,False,False,False
378301,1,1,4239,1,51.0,1,183.0,0.0,1.0,0.0,1103.0,3900,False,False,False,False,False,False,False,False,False,False,False,False,False
378401,1,1,5984,3,77.0,1,0.0,0.0,131.0,3981.0,108.0,222,False,False,False,True,False,False,False,False,False,False,False,False,False
378501,1,2,5986,3,22.0,1,0.0,0.0,0.0,0.0,0.0,8065,False,False,False,False,False,False,False,False,False,False,False,False,False
378601,3,1,1631,3,38.0,2,0.0,0.0,1355.0,0.0,0.0,3049,False,False,True,False,False,False,False,False,False,False,False,False,False
378602,3,1,1071,3,42.0,1,913.0,4.0,1.0,1465.0,0.0,6401,False,False,False,False,False,False,False,False,False,False,False,False,False
378701,3,2,4146,3,55.0,1,0.0,0.0,0.0,0.0,0.0,7347,True,False,False,False,False,False,False,False,False,False,False,False,False
378702,3,1,4146,3,7.0,1,0.0,0.0,0.0,0.0,0.0,7139,True,False,False,False,False,False,False,False,False,False,False,False,False
378703,3,1,1073,3,27.0,1,132.0,75.0,849.0,0.0,0.0,3595,True,True,False,False,False,False,False,False,False,False,False,False,False
378801,3,1,1079,3,25.0,1,519.0,0.0,284.0,0.0,0.0,6280,False,False,False,False,False,False,False,False,False,False,False,False,False
378901,1,2,5991,3,15.0,1,0.0,0.0,0.0,0.0,0.0,4493,True,False,False,False,False,False,False,False,False,False,False,False,False
379001,0,2,5990,3,13.0,1,0.0,0.0,0.0,0.0,0.0,7850,True,False,False,True,False,True,False,True,False,False,False,False,False
379301,1,2,5993,1,23.0,1,0.0,0.0,0.0,0.0,0.0,7891,True,False,False,False,False,False,False,False,False,False,False,False,False
379501,2,2,653,1,27.0,1,0.0,0.0,0.0,0.0,0.0,5783,True,True,False,False,False,False,False,False,False,False,False,False,False
379601,2,1,188,1,33.0,1,90.0,26830.0,0.0,27.0,703.0,2249,True,False,False,False,False,False,False,False,False,False,False,False,False
379701,2,1,190,3,26.0,1,0.0,0.0,0.0,0.0,0.0,4723,False,False,False,False,False,False,False,False,False,False,False,False,False
379801,2,2,1633,3,67.0,1,0.0,0.0,0.0,0.0,0.0,1577,True,False,False,False,False,False,False,False,False,False,False,False,False
380101,1,1,5992,1,27.0,1,0.0,0.0,0.0,36.0,437.0,5417,False,False,False,False,False,False,False,False,False,False,False,False,False
380301,3,1,4242,3,33.0,1,25.0,0.0,1376.0,604.0,0.0,7338,False,False,False,False,False,False,False,False,False,False,False,False,False
380401,1,1,4244,3,18.0,1,0.0,17.0,0.0,0.0,784.0,8061,False,False,False,False,False,False,False,False,False,False,False,False,False
380501,1,1,4246,3,36.0,1,357.0,0.0,114.0,0.0,0.0,3114,False,False,False,False,False,False,True,False,False,False,False,False,False
380701,1,2,5994,3,18.0,1,0.0,0.0,0.0,0.0,0.0,1051,True,False,False,False,False,False,False,False,False,False,False,False,False
381001,1,1,5995,3,51.0,1,406.0,0.0,53.0,0.0,350.0,7554,False,False,False,False,False,False,False,False,False,False,False,False,False
381101,3,2,4248,3,54.0,1,0.0,0.0,0.0,0.0,0.0,3051,True,False,False,False,False,False,False,False,False,False,False,False,False
381102,3,1,1080,3,33.0,1,3361.0,0.0,13.0,15.0,0.0,7303,False,False,False,False,False,False,False,False,False,False,False,False,False
381201,1,1,4148,3,18.0,1,14.0,651.0,11.0,17.0,0.0,7167,False,False,False,False,False,False,True,False,False,False,False,False,False
381401,2,2,1082,3,57.0,1,0.0,0.0,0.0,0.0,0.0,2893,True,False,False,False,False,False,False,False,False,False,False,False,False
381501,1,1,4250,3,23.0,1,0.0,0.0,0.0,724.0,80.0,7484,False,False,False,False,False,False,False,False,False,False,False,False,False
381601,1,1,1591,3,24.0,1,58.0,0.0,4.0,789.0,54.0,6946,False,False,False,False,False,False,False,False,False,False,False,False,False
381701,3,1,1593,3,20.0,1,984.0,1.0,921.0,0.0,0.0,6342,False,False,False,False,False,False,True,False,False,False,False,False,False
381801,1,1,0,3,32.0,1,0.0,600.0,80.0,0.0,18.0,6490,False,False,False,False,False,False,False,False,False,True,False,False,False
382001,3,2,4254,3,21.0,1,0.0,0.0,0.0,0.0,0.0,7926,True,False,False,False,False,False,False,False,False,False,False,False,False
382101,1,1,0,2,27.0,1,0.0,2.0,0.0,0.0,867.0,8045,False,True,False,False,False,False,False,False,False,True,False,False,False
382201,1,1,4150,2,41.0,1,0.0,122.0,0.0,104.0,486.0,5225,False,False,False,False,False,False,False,False,False,False,False,False,False
382301,3,1,4152,3,27.0,1,1192.0,0.0,0.0,0.0,0.0,2016,True,False,False,False,False,False,False,False,False,False,False,False,False
382401,1,1,5996,2,49.0,1,0.0,51.0,101.0,50.0,0.0,1407,True,False,False,False,False,False,True,False,False,False,False,False,False
382601,0,1,5997,3,18.0,1,0.0,0.0,0.0,1565.0,224.0,2973,False,False,False,False,False,False,False,True,False,False,False,False,False
383001,1,1,5999,1,34.0,1,71.0,0.0,242.0,393.0,0.0,6437,False,False,False,False,False,False,False,False,False,False,False,False,False
383101,3,1,1075,3,73.0,1,799.0,0.0,190.0,68.0,0.0,6279,False,False,False,False,False,False,False,False,False,False,False,False,False
383201,1,1,5998,3,40.0,1,1387.0,614.0,1564.0,5.0,0.0,1252,False,False,False,False,False,False,False,False,False,False,False,False,False
383501,1,1,1635,2,63.0,1,1.0,897.0,0.0,0.0,8.0,1104,False,False,False,False,False,False,False,False,False,False,False,False,False
383601,3,1,4158,3,21.0,1,1060.0,0.0,91.0,0.0,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True
383801,1,1,1594,3,21.0,1,28.0,580.0,0.0,0.0,236.0,1169,True,False,False,False,False,False,False,False,False,False,False,False,False
383901,3,1,1595,3,23.0,1,418.0,4.0,627.0,0.0,0.0,6391,False,False,False,False,False,False,False,False,False,False,False,False,False
384101,3,1,4257,3,31.0,1,1049.0,31.0,227.0,2.0,0.0,3414,False,False,False,False,False,False,False,False,False,False,False,False,False
384201,1,1,4258,1,41.0,1,312.0,89.0,44.0,0.0,252.0,5204,False,False,False,False,False,False,False,False,False,False,False,False,False
384601,1,2,6002,3,15.0,1,0.0,0.0,0.0,0.0,0.0,7841,True,False,False,False,False,False,False,False,False,False,False,False,False
384701,2,1,640,3,36.0,1,90.0,2050.0,0.0,15.0,1244.0,3229,False,False,False,False,False,False,False,False,False,False,False,False,False
384801,1,1,4260,3,24.0,1,4.0,314.0,0.0,0.0,428.0,8137,False,False,False,False,False,False,False,False,False,False,False,False,False
384901,1,1,6004,3,27.0,1,0.0,253.0,0.0,79.0,421.0,7725,False,False,False,False,False,False,False,False,False,False,False,False,False
385001,2,1,655,1,24.0,1,38.0,257.0,0.0,54.0,4184.0,4636,False,False,False,False,False,False,False,False,False,False,False,False,False
385002,2,2,655,1,19.0,1,0.0,0.0,0.0,0.0,0.0,833,True,False,False,False,False,False,False,False,False,False,False,False,False
385003,2,1,655,3,25.0,1,0.0,6130.0,0.0,36.0,1.0,25,True,False,False,False,False,False,False,False,False,False,False,False,False
385004,2,2,655,1,39.0,1,0.0,0.0,0.0,0.0,0.0,169,True,False,False,False,False,False,False,False,False,False,False,False,False
385005,2,2,655,3,15.0,1,0.0,0.0,0.0,0.0,0.0,7634,True,False,False,False,False,False,False,False,False,False,False,False,False
385006,2,1,655,3,31.0,1,0.0,1565.0,0.0,97.0,1678.0,6770,True,False,False,False,False,False,False,False,False,False,False,False,False
385007,2,2,655,1,25.0,1,0.0,0.0,0.0,0.0,0.0,903,True,False,False,False,False,False,False,False,False,False,False,False,False
